timestamp,open,high,low,close,volume
2025-11-12 04:09:00,684.8600,684.8700,684.8000,684.8000,700
2025-11-12 04:10:00,684.8500,684.8500,684.7800,684.7800,120
2025-11-12 04:11:00,684.7600,684.7900,684.7500,684.7500,204
2025-11-12 04:12:00,684.8100,684.8100,684.6900,684.7300,430
2025-11-12 04:13:00,684.7300,684.8700,684.7100,684.8700,198
2025-11-12 04:14:00,684.8900,684.9100,684.8900,684.9100,911
2025-11-12 04:15:00,684.9900,684.9900,684.9900,684.9900,41
2025-11-12 04:16:00,685.0300,685.0300,685.0300,685.0300,41
2025-11-12 04:17:00,685.0600,685.1600,685.0500,685.1600,554
2025-11-12 04:18:00,685.1900,685.1900,685.1800,685.1800,230
2025-11-12 04:19:00,685.2300,685.2300,685.2300,685.2300,40
2025-11-12 04:20:00,685.1500,685.1500,685.1000,685.1000,4839
2025-11-12 04:21:00,685.2600,685.2900,685.2600,685.2900,133
2025-11-12 04:24:00,685.3500,685.3600,685.3500,685.3600,419
2025-11-12 04:25:00,685.2300,685.2300,685.2300,685.2300,60
2025-11-12 04:27:00,685.1900,685.1900,685.1500,685.1500,140
2025-11-12 04:28:00,685.1400,685.1400,685.1400,685.1400,40
2025-11-12 04:29:00,685.1900,685.1900,685.1900,685.1900,100
2025-11-12 04:30:00,685.2100,685.2600,685.2100,685.2500,257
2025-11-12 04:31:00,685.2400,685.3600,685.2400,685.3600,221
2025-11-12 04:32:00,685.4300,685.4300,685.4000,685.4000,90
2025-11-12 04:33:00,685.4100,685.4100,685.4100,685.4100,50
2025-11-12 04:34:00,685.3400,685.3400,685.3400,685.3400,40
2025-11-12 04:35:00,685.3900,685.3900,685.3000,685.3000,200
2025-11-12 04:37:00,685.4300,685.4300,685.4300,685.4300,420
2025-11-12 04:38:00,685.4500,685.4800,685.4500,685.4800,274
2025-11-12 04:39:00,685.5300,685.6000,685.5300,685.6000,717
2025-11-12 04:40:00,685.6300,685.6300,685.6300,685.6300,50
2025-11-12 04:41:00,685.6600,685.6600,685.6400,685.6600,260
2025-11-12 04:42:00,685.7000,685.7000,685.7000,685.7000,100
2025-11-12 04:43:00,685.6400,685.6400,685.6400,685.6400,40
2025-11-12 04:44:00,685.6600,685.6600,685.6600,685.6600,57
2025-11-12 04:45:00,685.6100,685.6100,685.5400,685.5600,3130
2025-11-12 04:46:00,685.5600,685.5600,685.5300,685.5300,140
2025-11-12 04:47:00,685.5600,685.5600,685.5600,685.5600,40
2025-11-12 04:48:00,685.6100,685.6100,685.5400,685.5400,87
2025-11-12 04:49:00,685.4800,685.4800,685.4800,685.4800,50
2025-11-12 04:50:00,685.4600,685.4600,685.4600,685.4600,96
2025-11-12 04:51:00,685.4700,685.4700,685.4700,685.4700,108
2025-11-12 04:52:00,685.5900,685.5900,685.5500,685.5500,2920
2025-11-12 04:53:00,685.6100,685.6100,685.5400,685.5500,287
2025-11-12 04:54:00,685.5900,685.6000,685.5200,685.5200,1597
2025-11-12 04:55:00,685.5200,685.5200,685.5200,685.5200,500
2025-11-12 04:57:00,685.5700,685.5700,685.5600,685.5600,114
2025-11-12 04:58:00,685.6100,685.6100,685.5700,685.5700,155
2025-11-12 04:59:00,685.5600,685.5600,685.5600,685.5600,50
2025-11-12 05:01:00,685.5800,685.7200,685.5800,685.7200,354
2025-11-12 05:02:00,685.7100,685.7500,685.7100,685.7500,335
2025-11-12 05:03:00,685.6500,685.6500,685.6500,685.6500,50
2025-11-12 05:04:00,685.5800,685.5900,685.5800,685.5900,180
2025-11-12 05:05:00,685.6200,685.6300,685.6000,685.6100,660
2025-11-12 05:07:00,685.5300,685.5500,685.4600,685.5400,1005
2025-11-12 05:11:00,685.4700,685.5400,685.4700,685.5400,340
2025-11-12 05:13:00,685.5400,685.5900,685.5200,685.5900,710
2025-11-12 05:14:00,685.5300,685.5300,685.4800,685.4800,130
2025-11-12 05:15:00,685.4300,685.4300,685.3500,685.3500,380
2025-11-12 05:16:00,685.3100,685.3100,685.3000,685.3000,87
2025-11-12 05:18:00,685.4000,685.4100,685.4000,685.4100,162
2025-11-12 05:19:00,685.4500,685.4800,685.4500,685.4800,319
2025-11-12 05:20:00,685.4800,685.5200,685.4800,685.5200,1270
2025-11-12 05:21:00,685.4300,685.4500,685.4300,685.4500,140
2025-11-12 05:22:00,685.3800,685.3800,685.3800,685.3800,50
2025-11-12 05:24:00,685.3700,685.3700,685.3700,685.3700,80
2025-11-12 05:25:00,685.4400,685.4400,685.4300,685.4400,255
2025-11-12 05:26:00,685.4200,685.4200,685.4200,685.4200,100
2025-11-12 05:27:00,685.2500,685.2500,685.2300,685.2300,280
2025-11-12 05:28:00,685.2300,685.2500,685.2300,685.2500,160
2025-11-12 05:29:00,685.2400,685.2400,685.1900,685.1900,370
2025-11-12 05:31:00,685.2800,685.2800,685.2800,685.2800,80
2025-11-12 05:32:00,685.2500,685.2600,685.2500,685.2600,465
2025-11-12 05:34:00,685.2800,685.2800,685.2300,685.2600,166
2025-11-12 05:35:00,685.2000,685.2000,685.2000,685.2000,50
2025-11-12 05:37:00,685.0900,685.0900,684.9200,684.9200,892
2025-11-12 05:38:00,684.9200,684.9700,684.9200,684.9700,420
2025-11-12 05:39:00,684.9000,684.9300,684.8800,684.9300,1084
2025-11-12 05:40:00,684.9100,684.9200,684.8900,684.8900,120
2025-11-12 05:41:00,684.9400,684.9400,684.8800,684.8800,616
2025-11-12 05:42:00,684.8000,684.8000,684.8000,684.8000,250
2025-11-12 05:43:00,684.8100,684.8100,684.7700,684.7700,429
2025-11-12 05:45:00,684.7600,684.9700,684.7400,684.9700,1226
2025-11-12 05:46:00,685.0300,685.0300,685.0300,685.0300,200
2025-11-12 05:47:00,685.0000,685.0000,685.0000,685.0000,200
2025-11-12 05:48:00,685.0000,685.0700,684.9800,685.0700,1027
2025-11-12 05:50:00,685.1500,685.1500,685.1500,685.1500,80
2025-11-12 05:51:00,685.1200,685.1200,685.1100,685.1100,150
2025-11-12 05:52:00,685.1400,685.1400,685.1400,685.1400,200
2025-11-12 05:53:00,685.2000,685.2000,685.2000,685.2000,60
2025-11-12 05:54:00,685.1900,685.1900,685.1900,685.1900,56
2025-11-12 05:58:00,684.9600,684.9600,684.9000,684.9400,24539
2025-11-12 05:59:00,685.0500,685.0800,685.0500,685.0800,425
2025-11-12 06:00:00,685.1000,685.1600,685.1000,685.1600,550
2025-11-12 06:03:00,685.0900,685.0900,685.0900,685.0900,200
2025-11-12 06:05:00,685.0700,685.0700,685.0700,685.0700,50
2025-11-12 06:06:00,685.1400,685.1400,685.1400,685.1400,260
2025-11-12 06:07:00,685.1900,685.1900,685.1600,685.1600,120
2025-11-12 06:11:00,685.1300,685.2000,685.1300,685.1600,7570
2025-11-12 06:12:00,685.0500,685.0500,685.0000,685.0100,25311
2025-11-12 06:13:00,685.0600,685.0600,684.9600,684.9900,720
2025-11-12 06:14:00,684.9100,684.9100,684.8500,684.8600,420
2025-11-12 06:15:00,684.8700,684.9900,684.8700,684.9700,988
2025-11-12 06:16:00,685.0100,685.0100,684.9900,684.9900,363
2025-11-12 06:17:00,684.9400,684.9400,684.9300,684.9300,240
2025-11-12 06:21:00,685.0100,685.0100,684.9900,684.9900,82
2025-11-12 06:25:00,684.9200,684.9200,684.9200,684.9200,161
2025-11-12 06:26:00,684.8400,684.8600,684.8400,684.8600,110
2025-11-12 06:27:00,684.8200,684.8200,684.7600,684.7600,640
2025-11-12 06:28:00,684.7000,684.7000,684.6900,684.6900,474
2025-11-12 06:29:00,684.6900,684.6900,684.4900,684.4900,1004
2025-11-12 06:30:00,684.2600,684.2900,684.0400,684.0900,1722
2025-11-12 06:31:00,684.2300,684.4200,684.2300,684.4000,3140
2025-11-12 06:32:00,684.3100,684.5300,684.3000,684.5100,787
2025-11-12 06:33:00,684.5000,684.5900,684.5000,684.5900,548
2025-11-12 06:36:00,684.6600,684.7300,684.6600,684.7100,7159
2025-11-12 06:37:00,684.7100,684.7100,684.6600,684.6600,8333
2025-11-12 06:39:00,684.6300,684.6300,684.6000,684.6000,114
2025-11-12 06:40:00,684.5600,684.5600,684.4700,684.4900,5062
2025-11-12 06:41:00,684.5100,684.5500,684.5100,684.5400,5240
2025-11-12 06:42:00,684.5400,684.6400,684.5000,684.5100,13229
2025-11-12 06:43:00,684.4900,684.5900,684.4900,684.5900,502
2025-11-12 06:44:00,684.6200,684.6700,684.5900,684.6700,1101
2025-11-12 06:45:00,684.6500,684.6500,684.6500,684.6500,40
2025-11-12 06:47:00,684.5700,684.5700,684.5700,684.5700,80
2025-11-12 06:48:00,684.6400,684.7600,684.6400,684.7200,14520
2025-11-12 06:49:00,684.6000,684.6000,684.6000,684.6000,275
2025-11-12 06:50:00,684.5100,684.5100,684.5100,684.5100,41
2025-11-12 06:51:00,684.5800,684.5800,684.5800,684.5800,170
2025-11-12 06:52:00,684.6700,684.6700,684.6700,684.6700,290
2025-11-12 06:53:00,684.6700,684.6700,684.6700,684.6700,120
2025-11-12 06:54:00,684.5700,684.6000,684.5600,684.6000,260
2025-11-12 06:55:00,684.5500,684.5500,684.4500,684.4500,544
2025-11-12 06:56:00,684.4000,684.4000,684.2600,684.2900,857
2025-11-12 06:57:00,684.3100,684.4000,684.3100,684.4000,480
2025-11-12 06:58:00,684.4100,684.4100,684.3700,684.3800,240
2025-11-12 06:59:00,684.2500,684.2600,684.1500,684.2200,1818
2025-11-12 07:00:00,684.2500,684.2800,684.0000,684.0000,6351
2025-11-12 07:01:00,684.0400,684.2900,684.0200,684.2900,5284
2025-11-12 07:02:00,684.2400,684.3600,684.2400,684.3200,1305
2025-11-12 07:03:00,684.3700,684.4800,684.3700,684.4800,2335
2025-11-12 07:04:00,684.5000,684.6400,684.4900,684.6400,2143
2025-11-12 07:05:00,684.6300,685.2600,684.6300,684.8600,20833
2025-11-12 07:06:00,684.8600,684.9700,684.7800,684.8100,4107
2025-11-12 07:07:00,684.8000,684.8700,684.7500,684.7500,3147
2025-11-12 07:08:00,684.8300,684.9100,684.8100,684.9000,2630
2025-11-12 07:09:00,684.8200,684.8200,684.8000,684.8000,294
2025-11-12 07:10:00,684.7900,684.8100,684.7600,684.8100,472
2025-11-12 07:11:00,684.8800,685.0100,684.8800,685.0000,3620
2025-11-12 07:12:00,685.0000,685.0900,685.0000,685.0500,3185
2025-11-12 07:13:00,684.9800,685.0300,684.9600,685.0300,2689
2025-11-12 07:14:00,685.0100,685.0200,684.9800,684.9800,795
2025-11-12 07:15:00,685.0400,685.0800,685.0400,685.0800,450
2025-11-12 07:16:00,685.0800,685.1100,685.0700,685.0890,1457
2025-11-12 07:17:00,685.0700,685.0700,685.0300,685.0300,1100
2025-11-12 07:18:00,685.0300,685.0790,685.0000,685.0790,460
2025-11-12 07:19:00,685.0900,685.2000,685.0900,685.2000,707
2025-11-12 07:20:00,685.2000,685.2000,685.0800,685.0800,2459
2025-11-12 07:21:00,685.0800,685.2000,685.0800,685.2000,689
2025-11-12 07:22:00,685.1500,685.1500,685.1500,685.1500,200
2025-11-12 07:23:00,685.1700,685.2000,685.0800,685.0800,4385
2025-11-12 07:24:00,685.0900,685.2000,685.0900,685.2000,494
2025-11-12 07:25:00,685.1700,685.2300,685.1700,685.2300,872
2025-11-12 07:26:00,685.1400,685.2000,685.0900,685.1900,12416
2025-11-12 07:27:00,685.1700,685.2300,685.1700,685.2100,200
2025-11-12 07:28:00,685.2500,685.2500,685.2100,685.2200,498
2025-11-12 07:29:00,685.2700,685.3700,685.2700,685.3600,2158
2025-11-12 07:30:00,685.3100,685.3600,685.3000,685.3600,1693
2025-11-12 07:31:00,685.3700,685.3700,685.2800,685.2800,188
2025-11-12 07:32:00,685.3200,685.3700,685.3200,685.3700,120
2025-11-12 07:33:00,685.3900,685.3900,685.2900,685.2900,2112
2025-11-12 07:34:00,685.3000,685.3800,685.2900,685.3800,680
2025-11-12 07:35:00,685.3800,685.4300,685.3800,685.4300,747
2025-11-12 07:36:00,685.4300,685.5200,685.4300,685.4400,6399
2025-11-12 07:37:00,685.4400,685.4400,685.3600,685.3600,985
2025-11-12 07:38:00,685.3600,685.3600,685.3000,685.3500,1661
2025-11-12 07:39:00,685.3100,685.3100,685.2100,685.2600,4962
2025-11-12 07:40:00,685.2400,685.2500,685.1300,685.1800,1649
2025-11-12 07:41:00,685.1900,685.1900,685.0100,685.0100,2422
2025-11-12 07:42:00,685.0400,685.0800,685.0400,685.0800,1135
2025-11-12 07:43:00,685.1000,685.1000,685.0200,685.0800,2805
2025-11-12 07:44:00,685.0600,685.0600,685.0000,685.0000,2064
2025-11-12 07:45:00,684.9500,684.9500,684.7700,684.9000,3368
2025-11-12 07:46:00,685.0600,685.0600,685.0400,685.0400,150
2025-11-12 07:47:00,685.0400,685.0500,685.0400,685.0500,655
2025-11-12 07:48:00,685.0400,685.1000,685.0300,685.0900,1639
2025-11-12 07:49:00,685.1100,685.1500,685.1100,685.1410,680
2025-11-12 07:50:00,685.1400,685.1500,685.1300,685.1300,401
2025-11-12 07:51:00,685.0800,685.0800,685.0800,685.0800,360
2025-11-12 07:52:00,685.0700,685.2000,685.0700,685.2000,3546
2025-11-12 07:53:00,685.1600,685.1700,685.1600,685.1600,645
2025-11-12 07:54:00,685.2000,685.2000,685.2000,685.2000,200
2025-11-12 07:55:00,685.2500,685.2700,685.2400,685.2600,1305
2025-11-12 07:56:00,685.2700,685.2900,685.2400,685.2900,820
2025-11-12 07:57:00,685.2600,685.2600,685.2100,685.2100,400
2025-11-12 07:58:00,685.0800,685.0800,685.0800,685.0800,40
2025-11-12 07:59:00,685.2000,685.3200,685.2000,685.2800,2280
2025-11-12 08:00:00,684.0300,685.7300,683.7700,683.7700,40453
2025-11-12 08:01:00,683.9200,685.3600,683.9200,685.3300,8711
2025-11-12 08:02:00,685.5600,685.5600,685.2700,685.2700,570
2025-11-12 08:03:00,685.3200,685.3200,685.1600,685.1700,3031
2025-11-12 08:04:00,685.2200,685.3500,685.2200,685.3500,11093
2025-11-12 08:05:00,685.3700,685.3700,685.3400,685.3500,5445
2025-11-12 08:06:00,685.3200,685.3700,685.3200,685.3700,5637
2025-11-12 08:07:00,685.4000,685.5200,685.3900,685.5000,5937
2025-11-12 08:08:00,685.4801,685.5000,685.4800,685.4800,1707
2025-11-12 08:09:00,685.4601,685.5200,685.4500,685.5000,2899
2025-11-12 08:10:00,685.4600,685.4700,685.4400,685.4700,2234
2025-11-12 08:11:00,685.4800,685.4800,685.4000,685.4200,1763
2025-11-12 08:12:00,685.3800,685.3800,685.3800,685.3800,331
2025-11-12 08:13:00,685.3500,685.4500,685.3500,685.4400,227
2025-11-12 08:14:00,685.4500,685.4800,685.4100,685.4300,5073
2025-11-12 08:15:00,685.4000,685.4100,685.4000,685.4000,382
2025-11-12 08:16:00,685.4500,685.4500,685.4300,685.4300,915
2025-11-12 08:17:00,685.4110,685.5000,685.4110,685.5000,850
2025-11-12 08:18:00,685.4800,685.4900,685.3900,685.4000,1020
2025-11-12 08:19:00,685.3900,685.3900,685.3000,685.3400,1099
2025-11-12 08:20:00,685.3000,685.3191,685.2500,685.2500,1616
2025-11-12 08:21:00,685.2700,685.3600,685.2700,685.2900,1955
2025-11-12 08:22:00,685.2800,685.3200,685.2800,685.3200,344
2025-11-12 08:23:00,685.3000,685.3400,685.2400,685.2400,1801
2025-11-12 08:24:00,685.2300,685.2700,685.1500,685.2100,7265
2025-11-12 08:25:00,685.2300,685.2700,685.1800,685.2200,709
2025-11-12 08:26:00,685.2500,685.2500,685.2400,685.2446,615
2025-11-12 08:27:00,685.2100,685.2500,685.2000,685.2300,1179
2025-11-12 08:28:00,685.2300,685.2300,685.1000,685.1000,5239
2025-11-12 08:29:00,685.1800,685.2000,685.1700,685.1700,2105
2025-11-12 08:30:00,685.1500,685.1700,685.1100,685.1300,579
2025-11-12 08:31:00,685.1526,685.1526,685.1300,685.1400,830
2025-11-12 08:32:00,685.1500,685.1600,685.1000,685.1099,3850
2025-11-12 08:33:00,685.1100,685.1300,685.1000,685.1099,685
2025-11-12 08:34:00,685.1000,685.1100,685.0700,685.1100,613
2025-11-12 08:35:00,685.1300,685.1800,685.1300,685.1800,1367
2025-11-12 08:36:00,685.2500,685.3400,685.2500,685.2900,2115
2025-11-12 08:37:00,685.3300,685.3800,685.3300,685.3400,5842
2025-11-12 08:38:00,685.3200,685.3200,685.3200,685.3200,100
2025-11-12 08:39:00,685.2900,685.2900,683.7400,685.2400,8387
2025-11-12 08:40:00,685.2400,685.3900,685.2300,685.3900,1972
2025-11-12 08:41:00,685.3400,685.3900,685.3400,685.3864,935
2025-11-12 08:42:00,685.3500,685.3500,685.2700,685.2800,2415
2025-11-12 08:43:00,685.3000,685.3800,685.2900,685.3200,1653
2025-11-12 08:44:00,685.3200,685.3200,685.1500,685.1600,2454
2025-11-12 08:45:00,685.1600,685.2400,685.1101,685.1800,3069
2025-11-12 08:46:00,685.1600,685.2000,685.1500,685.1700,4150
2025-11-12 08:47:00,685.1500,685.1700,685.1300,685.1500,3541
2025-11-12 08:48:00,685.1200,685.1500,685.1200,685.1500,1540
2025-11-12 08:49:00,685.1700,685.2700,685.1400,685.2700,5644
2025-11-12 08:50:00,685.2700,685.3300,685.2300,685.3300,2207
2025-11-12 08:51:00,685.3400,685.3700,685.2800,685.2800,2078
2025-11-12 08:52:00,685.2500,685.3200,685.2500,685.3200,2601
2025-11-12 08:53:00,685.3300,685.3700,685.3300,685.3700,2818
2025-11-12 08:54:00,685.3900,685.4000,685.3300,685.3500,1992
2025-11-12 08:55:00,685.3200,685.3700,685.3200,685.3500,613
2025-11-12 08:56:00,685.3400,685.3400,685.2500,685.2500,520
2025-11-12 08:57:00,685.2000,685.2900,685.1975,685.2900,572
2025-11-12 08:58:00,685.3200,685.3200,685.2900,685.2900,821
2025-11-12 08:59:00,685.2700,685.2800,685.2300,685.2300,640
2025-11-12 09:00:00,685.2100,685.2200,685.1100,685.1100,3264
2025-11-12 09:01:00,685.1100,685.1800,685.1100,685.1700,970
2025-11-12 09:02:00,685.1800,685.1800,685.0300,685.0800,2192
2025-11-12 09:03:00,685.0600,685.1000,685.0600,685.0800,2117
2025-11-12 09:04:00,685.0500,685.0600,684.9950,685.0500,4342
2025-11-12 09:05:00,685.0300,685.0500,684.9700,684.9800,1587
2025-11-12 09:06:00,684.9700,685.0200,684.9700,684.9700,2787
2025-11-12 09:07:00,684.9500,684.9700,684.9000,684.9600,1360
2025-11-12 09:08:00,684.9800,685.0200,684.8800,684.9300,1221
2025-11-12 09:09:00,684.9400,685.0000,684.9400,685.0000,1032
2025-11-12 09:10:00,684.9500,685.0600,684.9400,685.0500,2193
2025-11-12 09:11:00,685.0600,685.0900,685.0200,685.0200,2526
2025-11-12 09:12:00,685.0400,685.0700,685.0100,685.0300,2787
2025-11-12 09:13:00,685.0600,685.0800,684.9800,685.0300,3995
2025-11-12 09:14:00,685.0000,685.0300,685.0000,685.0000,476
2025-11-12 09:15:00,685.0000,685.0700,685.0000,685.0500,1508
2025-11-12 09:16:00,685.0400,685.0400,685.0000,685.0200,1744
2025-11-12 09:17:00,685.0700,685.1000,685.0100,685.0500,1020
2025-11-12 09:18:00,685.0400,685.0600,685.0100,685.0600,2506
2025-11-12 09:19:00,685.0600,685.0900,685.0200,685.0500,1710
2025-11-12 09:20:00,685.0500,685.0700,684.9800,684.9800,1201
2025-11-12 09:21:00,684.9890,684.9900,684.9300,684.9500,2740
2025-11-12 09:22:00,685.0100,685.0700,685.0100,685.0600,860
2025-11-12 09:23:00,685.1110,685.1800,685.1036,685.1394,1020
2025-11-12 09:24:00,685.1100,685.1190,685.0900,685.0900,1535
2025-11-12 09:25:00,685.0900,685.1600,685.0500,685.0500,3273
2025-11-12 09:26:00,685.0300,685.0800,685.0000,685.0200,5280
2025-11-12 09:27:00,684.9700,684.9900,684.8800,684.9800,4966
2025-11-12 09:28:00,684.9500,685.0400,684.9100,684.9300,3177
2025-11-12 09:29:00,684.9400,684.9500,684.7700,684.8200,17341
2025-11-12 09:30:00,684.8100,684.8700,684.3500,684.4200,653263
2025-11-12 09:31:00,684.4150,684.4600,683.9350,684.1100,300517
2025-11-12 09:32:00,684.1000,684.2600,683.9900,684.2600,157114
2025-11-12 09:33:00,684.2500,684.4600,684.2000,684.3200,228433
2025-11-12 09:34:00,684.3400,684.3500,684.1050,684.2300,124178
2025-11-12 09:35:00,684.2300,684.7500,684.1900,684.5897,291025
2025-11-12 09:36:00,684.5800,684.7600,684.4600,684.5800,158601
2025-11-12 09:37:00,684.5800,684.8200,684.5000,684.6800,184692
2025-11-12 09:38:00,684.6800,684.9450,684.6600,684.7901,217002
2025-11-12 09:39:00,684.8200,684.9600,684.6800,684.8050,143086
2025-11-12 09:40:00,684.8150,684.9150,684.4800,684.5174,156704
2025-11-12 09:41:00,684.5100,684.6200,684.3100,684.4800,268929
2025-11-12 09:42:00,684.5000,684.5200,684.3100,684.3600,194261
2025-11-12 09:43:00,684.3600,684.5800,684.3100,684.3100,158274
2025-11-12 09:44:00,684.3200,684.3900,684.0800,684.1600,110980
2025-11-12 09:45:00,684.1600,684.5200,684.0400,684.2400,272920
2025-11-12 09:46:00,684.2500,684.3500,683.4200,683.4600,366991
2025-11-12 09:47:00,683.4600,683.6300,683.2900,683.5200,234358
2025-11-12 09:48:00,683.5200,683.6700,683.1800,683.4200,228402
2025-11-12 09:49:00,683.4100,683.5100,683.2200,683.3200,215428
2025-11-12 09:50:00,683.3000,683.7300,683.1600,683.6650,237881
2025-11-12 09:51:00,683.6600,683.7300,683.3600,683.5300,270656
2025-11-12 09:52:00,683.5250,683.5988,683.3200,683.5700,141554
2025-11-12 09:53:00,683.5600,683.9400,683.5250,683.8850,268896
2025-11-12 09:54:00,683.8800,683.8850,683.5100,683.5350,204688
2025-11-12 09:55:00,683.5400,683.6000,683.1200,683.3600,207380
2025-11-12 09:56:00,683.3650,683.6480,683.2910,683.5400,104045
2025-11-12 09:57:00,683.5400,683.6200,683.2300,683.4000,105799
2025-11-12 09:58:00,683.4100,683.8000,683.3100,683.7600,118797
2025-11-12 09:59:00,683.7700,683.8000,683.5200,683.7350,126146
2025-11-12 10:00:00,683.7300,683.9100,683.5600,683.8300,211677
2025-11-12 10:01:00,683.8350,684.1200,683.8000,683.9400,171973
2025-11-12 10:02:00,683.9500,683.9600,683.5900,683.8700,124493
2025-11-12 10:03:00,683.8850,684.1200,683.8600,684.0800,196682
2025-11-12 10:04:00,684.0800,684.2700,683.9200,683.9450,143223
2025-11-12 10:05:00,683.9400,683.9500,683.4900,683.6450,173582
2025-11-12 10:06:00,683.6400,684.0600,683.5300,684.0500,124209
2025-11-12 10:07:00,684.0500,684.0500,683.7000,683.7750,102229
2025-11-12 10:08:00,683.7700,684.1000,683.7200,683.9500,110273
2025-11-12 10:09:00,683.9500,684.1400,683.9250,684.0450,97014
2025-11-12 10:10:00,684.0400,684.1500,683.8000,684.0100,104332
2025-11-12 10:11:00,684.0150,684.0900,683.7600,683.9300,80336
2025-11-12 10:12:00,683.9500,683.9500,683.4000,683.5100,168671
2025-11-12 10:13:00,683.5200,683.6500,683.1400,683.3250,171453
2025-11-12 10:14:00,683.3200,683.3200,683.0500,683.1400,124224
2025-11-12 10:15:00,683.1400,683.2000,682.9300,682.9600,174277
2025-11-12 10:16:00,682.9800,683.3454,682.9800,683.2000,142487
2025-11-12 10:17:00,683.2100,683.4000,683.1700,683.1900,118185
2025-11-12 10:18:00,683.2000,683.3200,683.0500,683.1300,128514
2025-11-12 10:19:00,683.1300,683.1900,683.0200,683.0800,115830
2025-11-12 10:20:00,683.0800,683.2800,682.9400,683.1600,107661
2025-11-12 10:21:00,683.1750,683.3900,683.0900,683.1601,69443
2025-11-12 10:22:00,683.1500,683.3400,682.9600,682.9700,81645
2025-11-12 10:23:00,682.9700,683.2300,682.9500,683.1500,61523
2025-11-12 10:24:00,683.1550,683.1650,682.9700,682.9750,60909
2025-11-12 10:25:00,683.0100,683.0200,682.8100,682.8900,122007
2025-11-12 10:26:00,682.9000,683.0450,682.8500,682.9900,105857
2025-11-12 10:27:00,682.9900,683.0900,682.8600,682.9300,131442
2025-11-12 10:28:00,682.9200,683.2099,682.9200,683.1258,110176
2025-11-12 10:29:00,683.1250,683.4800,683.1100,683.1950,169793
2025-11-12 10:30:00,683.2000,683.2599,682.9400,683.0550,89952
2025-11-12 10:31:00,683.0600,683.2300,682.7400,682.8000,319397
2025-11-12 10:32:00,682.8000,683.0400,682.8000,683.0100,108574
2025-11-12 10:33:00,683.0044,683.0800,682.8900,682.9900,47226
2025-11-12 10:34:00,682.9800,682.9800,682.5200,682.5450,122535
2025-11-12 10:35:00,682.5500,682.6100,682.4200,682.4600,133223
2025-11-12 10:36:00,682.4644,682.4907,681.7954,681.8700,277666
2025-11-12 10:37:00,681.8750,682.3900,681.8700,682.3195,169841
2025-11-12 10:38:00,682.2900,682.3900,682.1600,682.3300,88906
2025-11-12 10:39:00,682.3200,682.7650,682.2500,682.7150,198038
2025-11-12 10:40:00,682.7150,683.0200,682.6300,682.6650,188766
2025-11-12 10:41:00,682.7100,682.8500,682.6255,682.8300,76613
2025-11-12 10:42:00,682.8200,683.0900,682.7101,682.8150,123747
2025-11-12 10:43:00,682.8100,682.9601,682.6000,682.7350,80414
2025-11-12 10:44:00,682.7500,682.8900,682.6933,682.8400,60684
2025-11-12 10:45:00,682.8500,683.1300,682.8000,682.9150,96469
2025-11-12 10:46:00,682.9300,682.9500,682.5300,682.6800,103206
2025-11-12 10:47:00,682.7000,682.7200,682.4800,682.6801,90939
2025-11-12 10:48:00,682.6700,682.9000,682.5799,682.6956,57710
2025-11-12 10:49:00,682.7000,682.7200,682.4650,682.6000,63497
2025-11-12 10:50:00,682.6100,682.7199,682.4200,682.6800,63072
2025-11-12 10:51:00,682.6850,682.7400,682.5100,682.6950,53294
2025-11-12 10:52:00,682.6950,682.7000,682.1300,682.2200,91143
2025-11-12 10:53:00,682.2300,682.4100,682.1250,682.1900,87010
2025-11-12 10:54:00,682.1900,682.2500,682.0803,682.1400,62966
2025-11-12 10:55:00,682.1600,682.4056,682.0800,682.1900,80558
2025-11-12 10:56:00,682.1900,682.4642,682.1900,682.4600,89249
2025-11-12 10:57:00,682.4500,682.6400,682.3700,682.3900,99955
2025-11-12 10:58:00,682.3800,682.4200,681.9400,681.9500,123782
2025-11-12 10:59:00,681.9400,682.3900,681.9200,682.3500,114388
2025-11-12 11:00:00,682.3300,682.4800,682.1300,682.3200,126114
2025-11-12 11:01:00,682.3400,682.4900,682.1201,682.2350,83817
2025-11-12 11:02:00,682.2500,682.4700,682.1500,682.4600,70735
2025-11-12 11:03:00,682.4500,682.4550,682.0610,682.1400,80159
2025-11-12 11:04:00,682.1400,682.2350,682.0010,682.0300,74089
2025-11-12 11:05:00,682.0200,682.1500,681.8200,682.0085,128891
2025-11-12 11:06:00,682.0050,682.3200,681.9900,682.1900,99791
2025-11-12 11:07:00,682.1950,682.2200,681.9200,681.9400,55779
2025-11-12 11:08:00,681.9350,682.1050,681.9250,682.0595,61648
2025-11-12 11:09:00,682.0600,682.0650,681.8300,681.8450,69723
2025-11-12 11:10:00,681.8600,681.8900,681.3600,681.3600,192772
2025-11-12 11:11:00,681.3700,681.5900,681.2300,681.2700,163813
2025-11-12 11:12:00,681.2600,681.3000,681.1400,681.2500,133783
2025-11-12 11:13:00,681.2350,681.4800,681.2350,681.4600,120715
2025-11-12 11:14:00,681.4601,681.4650,681.1900,681.4650,111870
2025-11-12 11:15:00,681.4605,681.9700,681.4605,681.9050,197954
2025-11-12 11:16:00,681.9000,682.0650,681.7750,682.0100,156588
2025-11-12 11:17:00,682.0100,682.0900,681.8400,682.0200,62696
